@relation train
@attribute Class integer
@attribute C2 real
@attribute C3 real
@attribute C4 real
@attribute C5 real
@attribute C6 real
@attribute C7 real
@attribute C8 real
@attribute C9 real
@attribute C10 real
@attribute C11 real
@attribute C12 real
@attribute C13 real
@attribute C14 real
@attribute C18 real
@attribute C19 real
@attribute C20 real
@attribute C23 real
@attribute C24 real
@attribute C25 real
@attribute C26 real
@attribute C31 real
@attribute C32 real
@data
0,0.0,3.0,3.0,3.0,-0.4369719878326701,0.0,-0.506019829887046,3.0,2.0,0.0,1.0,-1.5495372387825264,2.0,3.0,4.0,0.9452938553607098,1.0,1.0,4.0,-0.7139200534798539,1.0,2.0
0,0.0,1.0,3.0,0.0,0.23371620496102505,3.0,-0.7161933032655939,3.0,3.0,0.0,1.0,0.9302885911185144,2.0,3.0,4.0,1.9008185815268344,0.0,1.0,4.0,-1.111777109743026,1.0,1.0
1,0.0,0.0,1.0,3.0,1.3235845182507797,0.0,1.6083463647358756,3.0,2.0,0.0,1.0,-0.2632486249990848,1.0,3.0,2.0,-0.9657555969715395,1.0,1.0,0.0,0.6466487405626027,1.0,1.0
0,0.0,2.0,3.0,3.0,0.31755222906023695,0.0,0.7844944190049397,2.0,2.0,0.0,1.0,0.30345222227793067,2.0,3.0,4.0,0.771562086966869,2.0,1.0,6.0,-1.305057091059451,0.0,2.0
0,0.0,1.0,1.0,0.0,-1.191496204725577,1.0,-0.7256668988936754,2.0,2.0,0.0,1.0,-0.08691904482116453,2.0,1.0,4.0,0.6846962027699486,1.0,0.0,0.0,-0.5627715860553366,1.0,2.0
0,1.0,3.0,2.0,3.0,2.3296168074413224,4.0,1.3918571609386066,2.0,2.0,0.0,1.0,-0.23470973340959483,0.0,2.0,4.0,-0.2708285233961761,1.0,1.0,4.0,0.6080392617436778,0.0,2.0
0,0.0,0.0,1.0,1.0,-0.520808011931882,2.0,-0.6533868729905353,0.0,2.0,0.0,1.0,0.795748102196633,2.0,1.0,4.0,-0.09709675500233524,1.0,0.0,9.0,1.2768604314047263,1.0,3.0
0,0.0,0.0,2.0,0.0,-0.8561521083287296,4.0,-0.3997050345052429,1.0,2.0,1.0,0.0,0.12508414984361824,2.0,3.0,1.0,-0.7051579443807782,0.0,1.0,3.0,2.0598154734780008,0.0,1.0
1,0.0,1.0,1.0,1.0,0.5690603013578727,2.0,-0.2635659565905908,3.0,1.0,0.0,1.0,1.2482933831156884,2.0,3.0,2.0,-1.0526214811684598,1.0,1.0,4.0,0.005571903787786879,0.0,2.0
0,0.0,1.0,1.0,3.0,-0.7723160842295177,0.0,-0.8232098464716993,0.0,0.0,0.0,1.0,-1.4649398101422526,2.0,3.0,0.0,0.25036678178534644,1.0,0.0,0.0,-1.1212135055989423,0.0,1.0
0,0.0,3.0,2.0,1.0,-0.2692999396342463,0.0,-0.17268961334343902,0.0,2.0,0.0,1.0,-1.4659590562704485,2.0,1.0,2.0,-1.2263532495623006,0.0,0.0,1.0,-0.9834221900549825,1.0,3.0
0,1.0,1.0,1.0,3.0,2.7487969279373816,4.0,2.1630780198468678,1.0,1.0,0.0,1.0,-0.8197570109941396,2.0,4.0,2.0,0.33723266598226687,1.0,0.0,1.0,-0.12294914963011441,0.0,2.0
0,0.0,3.0,3.0,0.0,-0.1854639155350344,0.0,0.13292156414022588,0.0,2.0,0.0,1.0,0.9313078372467104,2.0,1.0,1.0,-1.1394873653653803,0.0,0.0,3.0,0.159744005095714,0.0,1.0
0,0.0,3.0,0.0,3.0,-0.1854639155350344,0.0,-0.36286327372937055,1.0,2.0,0.0,1.0,0.5358403395066349,2.0,3.0,2.0,-0.9657555969715395,1.0,1.0,4.0,-0.8366928798446794,0.0,1.0
0,1.0,3.0,1.0,3.0,1.2397484941515677,4.0,1.9911498028927967,2.0,3.0,0.0,1.0,1.1371955551423167,1.0,2.0,3.0,-0.3576944075930965,1.0,0.0,1.0,-0.17611194318457205,1.0,2.0
0,0.0,1.0,3.0,1.0,-1.275332228824789,4.0,-1.0189974894520495,3.0,2.0,0.0,1.0,-1.2906487222207244,2.0,1.0,4.0,0.163500897588426,1.0,0.0,4.0,-1.2873472354566224,0.0,2.0
0,0.0,0.0,1.0,3.0,-1.275332228824789,3.0,-0.6067206426744304,3.0,2.0,0.0,1.0,-1.860407307882328,2.0,1.0,2.0,-0.2708285233961761,1.0,0.0,3.0,-0.21711374771344746,0.0,0.0
0,0.0,2.0,0.0,0.0,0.23371620496102505,0.0,-0.12672513085163636,1.0,3.0,0.0,1.0,0.7661899644789469,2.0,1.0,3.0,-0.18396263919925565,2.0,0.0,1.0,0.4389483514945311,1.0,2.0
0,0.0,3.0,3.0,3.0,-0.520808011931882,2.0,-0.3684772563237892,1.0,2.0,0.0,1.0,0.5847641536600463,2.0,1.0,2.0,-1.3132191337592212,0.0,0.0,3.0,0.13977473076682084,0.0,1.0
0,0.0,0.0,3.0,3.0,-0.6884800601303057,0.0,-0.930928137502107,3.0,2.0,0.0,1.0,0.9904241126820825,2.0,3.0,4.0,1.813952697329914,1.0,0.0,4.0,-1.0870231839942317,0.0,2.0
1,1.0,3.0,2.0,0.0,-0.4369719878326701,0.0,-0.8147888725800714,3.0,2.0,0.0,1.0,1.0801177719633368,2.0,4.0,4.0,-0.2708285233961761,0.0,1.0,0.0,-0.881548986906253,0.0,2.0
0,0.0,1.0,1.0,1.0,1.2397484941515677,0.0,1.4595758259837817,1.0,2.0,0.0,1.0,0.495070494378792,2.0,2.0,2.0,1.5533550447391526,0.0,0.0,0.0,-0.8519439562456145,0.0,1.0
0,0.0,3.0,1.0,0.0,0.31755222906023695,0.0,0.2623940377240059,1.0,2.0,0.0,1.0,-0.7239478749437089,1.0,1.0,2.0,-0.7051579443807782,1.0,0.0,3.0,-1.004521173746908,0.0,2.0
0,0.0,2.0,2.0,3.0,2.3296168074413224,0.0,0.9960713880320923,0.0,2.0,0.0,1.0,-1.8084257553443284,0.0,3.0,2.0,-0.3576944075930965,2.0,0.0,7.0,0.07315510509389113,1.0,2.0
0,0.0,1.0,2.0,3.0,0.8205683736555083,4.0,1.2174728265994776,1.0,2.0,0.0,1.0,0.34931829804675385,2.0,3.0,3.0,0.07663501339150561,1.0,1.0,4.0,-1.2467109251334338,0.0,2.0
0,0.0,0.0,3.0,1.0,-0.7723160842295177,3.0,-0.8032100334790829,0.0,1.0,0.0,1.0,0.43391572668702777,2.0,1.0,1.0,-1.4000850179561415,0.0,0.0,3.0,-0.8955374469602697,0.0,1.0
1,0.0,0.0,0.0,0.0,2.3296168074413224,0.0,1.307647422022327,0.0,2.0,2.0,1.0,1.3033326740382762,2.0,1.0,3.0,-0.09709675500233524,1.0,1.0,4.0,-0.7830649118466203,1.0,3.0
0,0.0,2.0,3.0,0.0,-1.275332228824789,0.0,-0.8463675246736763,0.0,2.0,0.0,1.0,0.18521967140718643,2.0,3.0,4.0,0.33723266598226687,1.0,1.0,0.0,-0.9778068699857929,1.0,1.0
0,0.0,0.0,2.0,1.0,-0.9399881324279414,2.0,-0.8709286985242578,3.0,1.0,0.0,1.0,0.26166313102189176,2.0,1.0,2.0,2.595745655102198,1.0,0.0,4.0,1.6982087970697743,0.0,1.0
0,0.0,1.0,3.0,3.0,-0.6884800601303057,0.0,-0.7063688337253613,1.0,1.0,0.0,1.0,0.36562623609789097,2.0,3.0,1.0,-1.1394873653653803,0.0,1.0,3.0,-0.772199765913928,0.0,1.0
1,0.0,3.0,1.0,1.0,-0.017791867336610624,1.0,-0.176900100289253,3.0,1.0,0.0,1.0,0.3758186973798517,0.0,1.0,4.0,2.248282118314516,0.0,1.0,9.0,0.5499589097854329,0.0,0.0
0,0.0,0.0,3.0,1.0,-0.2692999396342463,0.0,-0.5179495429001856,2.0,1.0,2.0,1.0,-0.8044683190711985,0.0,3.0,4.0,1.1190256237545506,0.0,1.0,4.0,-0.5342630380117587,1.0,1.0
1,0.0,0.0,1.0,2.0,-0.6884800601303057,2.0,-0.8186484856137342,3.0,2.0,0.0,1.0,1.3084289046792568,2.0,3.0,3.0,-0.6182920601838577,1.0,2.0,0.0,0.41595544328222817,1.0,3.0
0,0.0,1.0,3.0,3.0,1.826600662846051,4.0,1.3665942392637227,1.0,2.0,0.0,1.0,-0.026783523257596344,2.0,1.0,3.0,-0.5314261759869373,0.0,0.0,4.0,-0.2306038065778911,1.0,3.0
0,1.0,0.0,1.0,3.0,-1.0238241565271533,4.0,-0.06918180925884528,0.0,2.0,0.0,1.0,-0.7382173207384539,2.0,3.0,2.0,-0.18396263919925565,1.0,1.0,4.0,1.9779115446581645,0.0,2.0
0,0.0,3.0,1.0,3.0,1.3235845182507797,4.0,2.730441135795302,3.0,3.0,0.0,1.0,-1.3905348427839392,2.0,3.0,2.0,-0.44456029179001694,1.0,0.0,1.0,-0.07324193765669654,1.0,2.0
0,0.0,2.0,3.0,0.0,-0.2692999396342463,0.0,-0.4674236995504178,2.0,3.0,1.0,1.0,0.017044060254834712,0.0,0.0,1.0,-0.01023087080541482,2.0,0.0,4.0,0.671834614009027,1.0,2.0
1,0.0,2.0,3.0,1.0,2.7487969279373816,0.0,4.446565440126651,2.0,2.0,0.0,1.0,-0.6322157234060625,2.0,4.0,1.0,1.987684465723755,0.0,0.0,9.0,-0.09380929341307734,1.0,2.0
1,1.0,3.0,3.0,1.0,-0.1854639155350344,0.0,-0.8375956768698971,3.0,2.0,0.0,1.0,0.15668077981769643,0.0,3.0,4.0,-0.01023087080541482,1.0,0.0,0.0,-0.6057005418505611,1.0,2.0
0,0.0,3.0,1.0,3.0,0.8205683736555083,0.0,0.9409841838243593,2.0,2.0,1.0,1.0,1.1015219406554542,2.0,3.0,3.0,0.163500897588426,1.0,0.0,4.0,0.02730219565317143,0.0,2.0
0,0.0,1.0,1.0,3.0,-0.4369719878326701,3.0,-0.8112801334585596,2.0,2.0,0.0,1.0,-0.47015558902288723,2.0,2.0,3.0,-0.44456029179001694,1.0,1.0,3.0,-0.5610105685188452,0.0,1.0
0,1.0,0.0,0.0,3.0,-0.6884800601303057,0.0,-0.6235625904576862,3.0,1.0,0.0,1.0,-0.21942104148665376,2.0,3.0,4.0,0.25036678178534644,1.0,1.0,0.0,0.24158148042360716,0.0,2.0
0,0.0,1.0,1.0,1.0,0.31755222906023695,4.0,0.5051987849326122,3.0,3.0,0.0,1.0,-2.4036654942108338,0.0,2.0,2.0,0.07663501339150561,1.0,1.0,9.0,0.4403771015713071,1.0,2.0
0,0.0,2.0,3.0,3.0,-0.4369719878326701,2.0,0.7199336191691252,0.0,2.0,0.0,1.0,0.042525213459736484,2.0,1.0,4.0,-0.09709675500233524,2.0,0.0,0.0,0.11904124128058235,0.0,1.0
0,0.0,0.0,3.0,0.0,0.23371620496102505,2.0,-0.1558476655601831,3.0,2.0,0.0,1.0,0.6153415375059283,1.0,0.0,2.0,-1.2263532495623006,1.0,0.0,3.0,-1.0259524248985485,1.0,2.0
0,1.0,0.0,2.0,1.0,-0.6884800601303057,0.0,-0.05198898756343817,0.0,1.0,0.0,1.0,0.02723652153679542,0.0,3.0,1.0,1.1190256237545506,1.0,1.0,0.0,0.8966467772524397,0.0,2.0
0,1.0,3.0,1.0,3.0,1.2397484941515677,0.0,2.667634705520243,1.0,2.0,0.0,1.0,-0.49767523448418116,2.0,2.0,4.0,0.771562086966869,1.0,1.0,0.0,-0.14879955799596944,1.0,2.0
0,0.0,3.0,3.0,1.0,2.0781087351436867,1.0,0.4578308067922049,2.0,2.0,0.0,1.0,1.8394561374694096,2.0,3.0,0.0,-0.7051579443807782,1.0,0.0,1.0,-0.20973741010776648,0.0,2.0
0,0.0,1.0,3.0,3.0,0.06604415676260127,4.0,-0.6979478598337333,3.0,2.0,0.0,1.0,-1.1530504949142548,2.0,1.0,3.0,-0.878889712774619,0.0,0.0,0.0,0.012748880917638657,0.0,1.0
1,0.0,3.0,0.0,3.0,1.2397484941515677,0.0,2.210445997987275,0.0,2.0,0.0,1.0,-2.133565270238875,2.0,2.0,1.0,-0.7051579443807782,1.0,1.0,9.0,-0.9070671278123927,0.0,0.0
1,0.0,3.0,1.0,0.0,-0.6884800601303057,0.0,-0.9035599723543162,3.0,2.0,0.0,1.0,-0.37434645297245656,0.0,0.0,1.0,0.8584279711637894,1.0,1.0,0.0,2.8269213577228522,1.0,2.0
0,1.0,1.0,3.0,3.0,-0.6884800601303057,2.0,-0.9646120330686189,3.0,2.0,0.0,1.0,-0.2041323495637127,2.0,3.0,4.0,0.5109644343761077,1.0,1.0,4.0,-0.7626304630741257,1.0,2.0
0,0.0,1.0,0.0,1.0,0.7367323495562964,0.0,0.19678061615173795,1.0,2.0,0.0,1.0,0.0027746144600897162,2.0,1.0,1.0,-1.2263532495623006,1.0,0.0,3.0,-0.07786045534674005,0.0,3.0
1,1.0,2.0,3.0,0.0,0.31755222906023695,0.0,0.2939726898176107,2.0,2.0,0.0,1.0,0.4247425115332631,0.0,4.0,4.0,-1.0526214811684598,0.0,1.0,3.0,1.0181902140163184,0.0,2.0
1,0.0,3.0,2.0,0.0,0.23371620496102505,4.0,-0.6712814425102448,3.0,3.0,0.0,1.0,-0.09201527546214489,1.0,0.0,4.0,0.33723266598226687,1.0,0.0,2.0,0.9749289907613785,1.0,2.0
0,0.0,3.0,2.0,0.0,0.7367323495562964,4.0,1.6844860036726785,1.0,2.0,0.0,1.0,-0.5170409109199064,0.0,4.0,1.0,-0.878889712774619,1.0,2.0,9.0,-0.7623314223603819,0.0,2.0
0,0.0,3.0,3.0,3.0,0.7367323495562964,0.0,0.4413397329211001,3.0,3.0,0.0,1.0,0.322817898713656,2.0,3.0,3.0,-0.878889712774619,0.0,0.0,4.0,-1.0053518423961962,1.0,1.0
1,1.0,2.0,3.0,3.0,-0.6884800601303057,3.0,-0.6021592818164653,3.0,2.0,0.0,1.0,0.13221887274099073,2.0,2.0,4.0,1.7270868131329935,2.0,1.0,6.0,0.15658746422841804,0.0,2.0
0,0.0,0.0,1.0,3.0,-0.6884800601303057,0.0,-0.7614560379330942,2.0,2.0,0.0,1.0,0.3452413135339696,2.0,1.0,2.0,-0.7920238285776986,1.0,1.0,0.0,-0.011207602927838806,1.0,3.0
0,0.0,0.0,3.0,1.0,-0.1854639155350344,4.0,-0.48602001689442953,3.0,2.0,0.0,1.0,0.05577541312628541,0.0,3.0,2.0,-0.7051579443807782,1.0,1.0,9.0,-0.9316881465773009,0.0,3.0
0,0.0,0.0,1.0,3.0,-0.8561521083287296,3.0,-0.3965471692958824,0.0,2.0,0.0,1.0,-1.7972140479341716,2.0,1.0,4.0,-0.6182920601838577,1.0,0.0,9.0,-0.00260187572121098,1.0,0.0
0,0.0,2.0,3.0,0.0,-0.2692999396342463,0.0,0.7125652670139508,1.0,3.0,0.0,1.0,1.3644874417300406,2.0,3.0,4.0,-0.01023087080541482,2.0,2.0,0.0,-1.0274144017212963,1.0,2.0
1,0.0,3.0,1.0,3.0,-1.0238241565271533,0.0,-0.45338874306437116,1.0,2.0,1.0,1.0,1.243197152474708,2.0,1.0,1.0,-1.486950902153062,0.0,1.0,3.0,4.273082249387985,0.0,1.0
0,1.0,1.0,1.0,3.0,-1.191496204725577,0.0,-0.5884751992425697,2.0,2.0,0.0,1.0,1.440930901344746,2.0,1.0,3.0,1.2927573921483915,1.0,0.0,4.0,-0.7038523494504785,0.0,2.0
0,1.0,0.0,3.0,3.0,-0.9399881324279414,0.0,-0.7161933032655939,2.0,1.0,0.0,0.0,0.46449311053290987,2.0,3.0,4.0,-0.3576944075930965,1.0,1.0,0.0,-0.17086211732106935,0.0,2.0
0,1.0,1.0,2.0,3.0,-0.7723160842295177,4.0,0.08941319903348141,1.0,3.0,0.0,1.0,0.5144361708145173,2.0,1.0,1.0,0.771562086966869,1.0,0.0,0.0,-0.14823470331445332,1.0,2.0
0,0.0,3.0,2.0,1.0,-0.10162789143582251,0.0,-0.22567157407826496,1.0,2.0,0.0,1.0,-0.7993720884302181,0.0,2.0,2.0,-0.5314261759869373,1.0,1.0,2.0,0.0613263835280243,1.0,2.0
0,0.0,3.0,1.0,3.0,0.23371620496102505,0.0,-0.3463721998582658,3.0,2.0,0.0,1.0,0.41251155799491024,2.0,1.0,3.0,-0.6182920601838577,1.0,0.0,4.0,-0.5383167010202861,1.0,2.0
1,0.0,2.0,3.0,0.0,-0.6884800601303057,0.0,1.611504229945236,3.0,3.0,0.0,1.0,-0.06143789161626276,2.0,1.0,4.0,1.5533550447391526,2.0,0.0,3.0,1.2273525799071376,1.0,2.0
0,1.0,0.0,0.0,3.0,-1.4430042770232128,0.0,-0.6372466730315818,1.0,1.0,0.0,1.0,-0.7626792278151596,2.0,3.0,3.0,0.5978303185730282,1.0,2.0,0.0,1.8371298219767664,0.0,2.0
1,0.0,3.0,3.0,1.0,0.7367323495562964,1.0,0.35397212879546,3.0,1.0,0.0,1.0,-0.3937121294081819,2.0,4.0,2.0,-0.878889712774619,0.0,1.0,9.0,-0.7260478157594645,0.0,1.0
0,0.0,1.0,3.0,3.0,-0.9399881324279414,1.0,-0.34075821726384714,1.0,2.0,0.0,1.0,-0.7514675204050029,2.0,1.0,1.0,-1.2263532495623006,0.0,0.0,3.0,-0.42009593885356095,0.0,1.0
1,0.0,2.0,3.0,0.0,3.251813072532653,0.0,1.250454974341687,2.0,2.0,0.0,1.0,0.44105044958440026,2.0,2.0,4.0,2.422013886708357,1.0,1.0,9.0,0.4237969553315107,1.0,2.0
0,0.0,0.0,1.0,3.0,-1.191496204725577,0.0,-0.5372476080684997,1.0,2.0,0.0,1.0,0.782497902530084,2.0,3.0,4.0,-0.44456029179001694,0.0,1.0,4.0,-1.0211013199867043,0.0,3.0
0,0.0,1.0,1.0,3.0,-1.191496204725577,4.0,-0.8919811332533277,3.0,1.0,0.0,1.0,-0.09303452159034095,2.0,3.0,4.0,0.9452938553607098,0.0,1.0,4.0,0.36648081853061104,1.0,2.0
0,0.0,1.0,3.0,2.0,0.7367323495562964,0.0,-0.08918162225146169,3.0,2.0,0.0,1.0,-0.07978432192379203,2.0,3.0,4.0,0.9452938553607098,1.0,0.0,4.0,0.4168525654234596,0.0,2.0
0,0.0,0.0,2.0,1.0,-1.275332228824789,0.0,-0.9779452417303631,2.0,1.0,2.0,1.0,1.1626767083472185,0.0,1.0,3.0,-0.6182920601838577,1.0,0.0,4.0,-0.8462954094304533,0.0,3.0
0,0.0,2.0,2.0,1.0,1.5750925905484152,1.0,2.9785089916861756,1.0,2.0,0.0,1.0,1.2870247359871392,2.0,2.0,3.0,-0.2708285233961761,0.0,0.0,7.0,-0.845896688478795,1.0,2.0
1,0.0,3.0,0.0,1.0,1.3235845182507797,0.0,0.18660527269935417,3.0,2.0,0.0,1.0,-1.1214538649401766,2.0,4.0,2.0,0.5109644343761077,1.0,0.0,4.0,2.6606547208812863,1.0,1.0
0,0.0,1.0,2.0,3.0,0.23371620496102505,1.0,0.3083585202158085,1.0,2.0,0.0,1.0,-0.5465990486375926,2.0,2.0,2.0,-0.01023087080541482,1.0,1.0,3.0,-0.5414400151416104,0.0,2.0
1,0.0,0.0,1.0,2.0,-1.0238241565271533,0.0,-0.8867180245710602,2.0,1.0,0.0,1.0,-0.1409390896155563,2.0,1.0,2.0,-0.7051579443807782,1.0,0.0,4.0,-0.27466247173614783,0.0,1.0
0,0.0,0.0,0.0,1.0,1.7427646387468392,0.0,0.9413350577365105,1.0,1.0,0.0,1.0,-0.2357289795377909,0.0,3.0,3.0,0.4240985501791873,1.0,1.0,9.0,-0.23399293466698776,0.0,1.0
0,0.0,3.0,1.0,3.0,0.23371620496102505,0.0,0.20906120307702875,3.0,3.0,0.0,1.0,-0.3723079607160644,2.0,3.0,4.0,0.4240985501791873,0.0,1.0,1.0,-1.0484469319212786,1.0,1.0
0,0.0,1.0,1.0,1.0,0.31755222906023695,0.0,-0.5365458602441974,3.0,1.0,0.0,1.0,-0.6332349695342586,2.0,3.0,4.0,1.1190256237545506,1.0,1.0,4.0,-0.46495204591513456,0.0,2.0
0,1.0,0.0,0.0,3.0,-1.4430042770232128,0.0,-0.620755599160477,1.0,1.0,0.0,1.0,1.212619768628826,2.0,3.0,3.0,0.5109644343761077,1.0,1.0,4.0,-0.08859269429554618,0.0,2.0
0,0.0,1.0,2.0,3.0,0.31755222906023695,1.0,-0.28356576958320723,3.0,2.0,0.0,1.0,3.0747824448430476,2.0,3.0,3.0,-0.7920238285776986,1.0,1.0,0.0,1.8566671486080297,1.0,3.0
0,0.0,0.0,1.0,3.0,-0.017791867336610624,0.0,-0.36181065199291707,3.0,2.0,0.0,1.0,0.21375856299667642,2.0,1.0,4.0,1.2927573921483915,1.0,1.0,3.0,-0.7622649688684389,0.0,2.0
1,0.0,3.0,1.0,2.0,-0.9399881324279414,0.0,-0.6790006685775704,3.0,3.0,0.0,1.0,-0.23063274889681054,2.0,4.0,1.0,-0.18396263919925565,1.0,1.0,4.0,-1.0868238235184027,1.0,2.0
0,1.0,2.0,2.0,1.0,0.23371620496102505,4.0,-0.15654941338448541,3.0,2.0,0.0,1.0,-0.7066206907643757,2.0,3.0,3.0,-0.18396263919925565,1.0,1.0,9.0,-0.7229245016381401,1.0,2.0
0,0.0,1.0,2.0,3.0,-0.2692999396342463,2.0,-0.9274193983805954,3.0,3.0,0.0,1.0,-0.05226467646249812,0.0,3.0,4.0,-0.3576944075930965,1.0,1.0,4.0,0.8018508709956474,1.0,2.0
0,0.0,0.0,3.0,0.0,0.23371620496102505,2.0,-0.2768991652523351,3.0,2.0,0.0,1.0,-1.4037850424504883,1.0,0.0,2.0,-1.2263532495623006,1.0,0.0,3.0,0.9765903280599553,1.0,2.0
0,1.0,1.0,1.0,0.0,-0.6884800601303057,0.0,0.11151825549900482,1.0,1.0,1.0,1.0,0.6866887664796534,2.0,1.0,2.0,-0.6182920601838577,1.0,0.0,3.0,-0.7586100268115699,0.0,2.0
0,0.0,0.0,0.0,3.0,0.31755222906023695,3.0,-0.6158433643903607,3.0,1.0,0.0,1.0,1.0964257100144739,2.0,3.0,2.0,0.5978303185730282,1.0,1.0,4.0,-1.0320993729032828,0.0,1.0
0,0.0,1.0,1.0,3.0,-0.6884800601303057,0.0,-0.695140868536524,3.0,2.0,0.0,1.0,-0.17661270410241878,2.0,3.0,2.0,-0.01023087080541482,1.0,1.0,4.0,-0.5920111225102883,0.0,1.0
0,0.0,3.0,0.0,2.0,0.06604415676260127,1.0,-0.12216376999367122,0.0,3.0,0.0,1.0,0.06596787440824611,0.0,1.0,2.0,-0.7051579443807782,1.0,0.0,0.0,1.3519861040463692,1.0,1.0
0,0.0,0.0,3.0,1.0,-0.7723160842295177,3.0,-0.6853163989962914,3.0,2.0,0.0,1.0,0.9955203433230628,2.0,1.0,4.0,1.5533550447391526,1.0,0.0,0.0,0.06069507535456512,1.0,2.0
0,0.0,1.0,2.0,0.0,-1.275332228824789,0.0,-0.9340860027114675,3.0,2.0,0.0,0.0,-1.845118615959387,2.0,3.0,3.0,0.163500897588426,1.0,1.0,0.0,-0.9580701828787005,0.0,1.0
1,0.0,1.0,3.0,3.0,-1.191496204725577,0.0,0.4697605198053445,0.0,2.0,0.0,1.0,-1.4465933798347232,2.0,1.0,1.0,-0.2708285233961761,1.0,0.0,3.0,-0.8318085481868637,0.0,1.0
1,0.0,3.0,1.0,3.0,1.3235845182507797,0.0,0.41783118080697207,3.0,3.0,0.0,1.0,1.6529340960095287,2.0,2.0,2.0,-0.7920238285776986,1.0,1.0,4.0,-1.050407309933599,1.0,2.0
0,0.0,2.0,3.0,2.0,-0.9399881324279414,0.0,-0.8737356898214671,3.0,2.0,0.0,1.0,-0.4436551896897894,2.0,3.0,4.0,2.3351480025114366,2.0,1.0,0.0,-0.4693379763833773,1.0,2.0
0,0.0,3.0,0.0,0.0,-0.1854639155350344,0.0,-0.3095304390823934,3.0,2.0,0.0,1.0,1.5550864677027059,1.0,1.0,1.0,-0.7920238285776986,1.0,0.0,4.0,-0.8532397993385045,0.0,1.0
0,0.0,3.0,0.0,1.0,-0.6884800601303057,1.0,-0.4477747604699525,3.0,2.0,0.0,1.0,-0.041052969052341334,2.0,3.0,1.0,-0.7051579443807782,1.0,0.0,0.0,0.800089853459156,0.0,2.0
0,0.0,1.0,0.0,1.0,-0.520808011931882,4.0,-0.6414571599773957,3.0,2.0,0.0,1.0,2.376598847028739,2.0,1.0,1.0,-1.0526214811684598,1.0,0.0,4.0,0.42213561803293387,0.0,2.0
1,0.0,1.0,1.0,0.0,1.3235845182507797,0.0,0.6690569019072063,3.0,2.0,0.0,1.0,-0.36007700717771157,2.0,1.0,3.0,-0.6182920601838577,1.0,0.0,3.0,-0.676240923548132,0.0,2.0
0,0.0,3.0,2.0,3.0,-0.9399881324279414,0.0,-0.3039164564879748,1.0,3.0,0.0,1.0,0.4033383428411456,2.0,3.0,0.0,-0.3576944075930965,1.0,0.0,3.0,0.21074706016202174,0.0,2.0
0,0.0,1.0,1.0,3.0,0.23371620496102505,0.0,-0.6523342512540818,3.0,2.0,0.0,1.0,-1.8807922304462494,2.0,1.0,2.0,-0.7051579443807782,1.0,0.0,4.0,-0.7800412779632105,0.0,3.0
1,0.0,1.0,1.0,1.0,0.7367323495562964,0.0,1.7946604120881444,1.0,2.0,0.0,1.0,0.265740115534676,2.0,3.0,3.0,1.1190256237545506,1.0,0.0,3.0,-0.011872137847269527,0.0,2.0
1,1.0,3.0,1.0,0.0,1.2397484941515677,0.0,0.06099241214923702,3.0,2.0,0.0,1.0,0.30141373002153854,2.0,1.0,4.0,0.5109644343761077,1.0,0.0,3.0,-0.9966132082056823,0.0,2.0
0,0.0,0.0,1.0,1.0,-0.6884800601303057,0.0,-0.6533868729905353,1.0,1.0,0.0,1.0,-0.26222937887088876,2.0,4.0,2.0,-0.3576944075930965,1.0,0.0,8.0,0.5508228051806928,1.0,2.0
0,0.0,1.0,1.0,3.0,-0.2692999396342463,0.0,-0.5091776950964064,1.0,3.0,0.0,1.0,-0.16132401217947773,2.0,1.0,2.0,-0.44456029179001694,1.0,0.0,0.0,-0.5723076621491674,1.0,3.0
0,1.0,0.0,2.0,0.0,-0.8561521083287296,0.0,-0.3614597780807659,0.0,1.0,0.0,0.0,1.9668619034939185,2.0,3.0,1.0,1.0321597395576303,0.0,1.0,0.0,-0.6334116479908222,0.0,2.0
0,0.0,2.0,1.0,3.0,-0.520808011931882,4.0,0.0995885424858652,2.0,2.0,0.0,1.0,-0.3835196681262212,2.0,1.0,2.0,-0.6182920601838577,1.0,0.0,0.0,0.1729682499923853,0.0,2.0
0,0.0,0.0,1.0,1.0,-1.1076601806263653,0.0,-0.6516325034297795,3.0,2.0,2.0,0.0,0.7009582122743984,2.0,1.0,2.0,-0.2708285233961761,1.0,0.0,4.0,-1.2054100798908145,0.0,2.0
0,0.0,0.0,2.0,1.0,-0.7723160842295177,0.0,-0.7428597205890825,2.0,1.0,2.0,1.0,-0.017610308103831705,0.0,1.0,4.0,0.33723266598226687,1.0,1.0,4.0,-1.078483910279547,0.0,3.0
1,0.0,2.0,3.0,1.0,-0.1854639155350344,0.0,3.4048207949498415,2.0,3.0,0.0,1.0,1.428699947806393,2.0,1.0,0.0,0.25036678178534644,2.0,0.0,1.0,-0.14587560435047425,1.0,1.0
0,0.0,0.0,1.0,0.0,-0.6884800601303057,0.0,-0.9021564767057115,3.0,1.0,0.0,1.0,1.0607520955276115,2.0,1.0,2.0,0.4240985501791873,1.0,0.0,4.0,0.9855283227262984,0.0,3.0
1,0.0,1.0,3.0,0.0,-0.7723160842295177,0.0,-0.8312799464511761,3.0,2.0,0.0,1.0,0.1964313788173432,2.0,1.0,3.0,-1.3132191337592212,0.0,0.0,8.0,-0.7030216808011901,0.0,3.0
